 district|block|cluster|schoolid|schoolname|category|gender|medium_of_inst|address|area|pincode|landmark|identification1|busroutes|identification2|latlong                  
 bangalore|anekal taluk|indlavadi|31388|KADUJAKKANAHALLI|Anganwadi|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasaba Hobli||562106|Near Kadujakkanahalli Bus Stop|Yellow Colour Building|K.S.R.T.C|G.K.M.P.S Kadujakkanahalli|POINT(77.63492 12.73825)
 bangalore|anekal taluk|sarjapura|33455|RENUKA NAGAR|Anganwadi|co-ed|kannada|Sarjapur Post, Anekal Taluk, Sarjapur Hobli, Sarjapura Main Road, 57th Cross|Renuka Nagar|562125|Near Sarjapura Bus Stop|No Painted Stone Compound|242 A-Z|White Colour Building|POINT(77.78151 12.86037)
 bangalore|anekal taluk|indlavadi|33543|BANGLA DODDI (MINI)|Anganwadi|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasaba Hobli|Bangladoddi|562106||Inside Mariyamma Temple|K.S.R.T.C|Cream Colour Building|POINT(77.62426 12.71539)
 bangalore|anekal taluk|indlavadi|33544|SIGGASANDRA|Anganwadi|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Singasandra|562106|Opposite Basaveshwara Temple|White Colour Sheet Building|||POINT(77.69801 12.68489)
 bangalore|anekal taluk|indlavadi|33545|P.GOLLAHALLI|Anganwadi|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Pattanagere Gollahalli|562106|Near P.Gollahalli Bus Stop|White Colour Building|K.S.R.T.C||POINT(77.68269 12.69283)
 bangalore|anekal taluk|indlavadi|33547|LAKSHMIPURA|Anganwadi|co-ed|kannada|Thamanayakanahalli Post, Anekal Taluk, Kasaba Hobli|Lakshmipura|562106|Near Lakshmipura Bus Stop|Pista Colour Building|K.S.R.T.C||POINT(77.66136 12.69676)
 bangalore|anekal taluk|indlavadi|33548|INDLAVADI 'A'|Anganwadi|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasaba Hobli|Indlawadi|562107|Opposite Indlawadi Bus Stop|Cream Colour Building|K.S.R.T.C|Inside G.K.H.P.S Indlawadi|POINT(77.63873 12.72834)
 bangalore|anekal taluk|indlavadi|33549|CHOODENAHALLI|Anganwadi|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Chudenahalli|562106|Near Chudenahalli|Cream Colour Building|K.S.R.T.C||POINT(77.68448 12.69613)
 bangalore|anekal taluk|indlavadi|33551|SUNNAVARA|Anganwadi|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Sunavara|562106|Near Sunavara Bus Stop|White Colour Building|K.S.R.T.C||POINT(77.6813 12.70105)
 bangalore|anekal taluk|indlavadi|33552|VANAKANAHALLI|Anganwadi|co-ed|kannada|Vanakanahalli Post, Anekal Taluk, Kasaba Hobli|Vanakanahalli|562106|Near Vanakanahalli Bus Stop|Cream Colour Building|K.S.R.T.C|Inside G.K.L.P.S Vanakanahalli|POINT(77.69475 12.67182)
 bangalore|anekal taluk|indlavadi|33554|INDALVADI PURA|Anganwadi|co-ed|kannada|Thamanayakanahalli Post, Anekal Taluk, Kasaba Hobli|indlawadipura|562106|Near Indlawadipura Bus Stop|White Colour Building|K.S.R.T.C||POINT(77.64045 12.71565)
 bangalore|anekal taluk|indlavadi|33555|INDLAVADI 'B'|Anganwadi|co-ed|kannada|Indlawadi Post, Anekal Taluk, Kasaba Hobli|Indlawadi|562106|Near Indlawadi Bus Stop|White Colour Building|K.S.R.T.C||POINT(77.63763 12.73045)
 bangalore|anekal taluk|indlavadi|33557|CHIKKANAHALLI (THIMMASANDRA)|Anganwadi|co-ed|kannada|Thamanayakanahalli Post, Anekal Taluk, Kasaba Hobli||562106|Behind Chikanahalli Bus Stop|Pink Colour Building|372||POINT(77.64656 12.71747)
 bangalore|anekal taluk|hennagara|33558|CHIKKA HAGADE|Anganwadi|co-ed|kannada|Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Chikkahagade|562106|Compound Inside G.K.L.P.S Chikkahagade|Yellow Colour Building & Blue Colour Door & Sheet Building||Yellow Colour Compound|POINT(77.7005 12.73559)
 bangalore|anekal taluk|indlavadi|33559|NALLAIAHNADODDY(MINI)|Anganwadi|co-ed|kannada|Thamanayakanahalli Post, Anekal Taluk, Kasaba Hobli|Nallayanadoddi|562106|Opposite Bus Stop|Home Style|K.S.R.T.C||POINT(77.64124 12.71058)
 bangalore|anekal taluk|hennagara|33560|AVADADENAHALLI|Anganwadi|co-ed|kannada|Marasuru Post, Kasaba Hobli, Anekal Taluk, Bangalore|Avadadenahalli|562106|Opposite Avadadenahalli Bus Stop|White & Yellow Colour Building|356 C|Blue Colour Door & Sheet Building|POINT(77.71067 12.74708)
 bangalore|anekal taluk|hennagara|33562|KAVALAHOSAHALLI   B|Anganwadi|co-ed|kannada|Chandapura To Anekal Road, Sidi Hosakote Post, Kasaba Hobli, Anekal Taluk, Bangalore|Kaval Hosahalli|562106|Infront Kaval Hosahalli Bus Stop|Yellow Colour Building & Blue Colour Door|356 M, 361 C|Stone Compound & Sheet Building|POINT(77.70384 12.72377)
 bangalore|anekal taluk|indlavadi|33565|KARAKALAGATTA|Anganwadi|co-ed|kannada|Thamanayakanahalli Post, Anekal Taluk, Kasaba Hobli||562106|Near Karaka Ghatta Bus Stop|G.K.L.P.S Karaka Ghatta|K.S.R.T.C|Cream Colour Building|POINT(77.64925 12.70518)
 bangalore|anekal taluk|kasaba|33619|MARANAYAKANAHALLI|Anganwadi|co-ed|kannada|Samandur Post, Kasaba Hobli, Anekal Taluk|Maranayakanahalli|562106|Inside Maramma Temple|Yellow Colour Building & Blue Colour Door||Cement Compound|POINT(77.76863 12.72205)
 bangalore|anekal taluk|chandapura|33648|RAMASAGARA|Anganwadi|co-ed|kannada|Chandapura to Dommasandra Main Road,Chandapur Post,Attibele Hobli,Anekal Taluk,Bangalore South|Ramasagara|560081|Near Rama Temple|Yellow colour Building|351C|Blue  Colour doors|POINT(77.7181 12.82107)
 bangalore|anekal taluk|hebbagodi|33683|RAYASANDRA|Anganwadi|co-ed|kannada|Huskur Post, Anekal Taluk|Rayasandra|560099|Near Ganesh Temple|Cream Colour Compound, No Playground|436 C|Colour Building|POINT(77.67954 12.87643)
 bangalore|anekal taluk|sarjapura|33706|TYAVAKANAHALLI|Anganwadi|co-ed|kannada|Biddaraguppe Post, Sarjapura Hobli, Anekal Taluk|Tyavakanahalli|562105|Near Tyavakanahalli Bus Stop|Cream Colour Building|328 H A||POINT(77.78561 12.82893)
 bangalore|anekal taluk|dommasanddra|33720|NERIGA|Anganwadi|co-ed|kannada|Neriga Post, Anekal Taluk, Sarjapura|Neriga Village|562125|Next Neriga Village Bus Stop|White Colour Building|323 F, 323 J, 323 K, 323 L|No Compound, No Playground|POINT(77.77693 12.91196)
 bangalore|anekal taluk|dommasanddra|33729|MUTHANALLUR JANATHA COLONY|Anganwadi|co-ed|kannada|S.C.Colony,muthanallur post,sarjapura hobli,anekal taluk,bangalore|Muthanallur janatha colony||Beside darmaraya swamy temple|cement building(no colour)|342B,342H|Green colour door & samudaya bhavan building|POINT(77.73598 12.83287)
 bangalore|anekal taluk|dommasanddra|33756|KADA AGRA HARA|Anganwadi|co-ed|kannada|Dommasandra post,sarjapura hobli,anekal taluk,bangalore|Kadahagrahara|562125|Beside G.K.L.P.S Kadahagrahara|White & red colour building|342,342A,342F,342R,G3|Yellow colour compound & brown colour gate|POINT(77.76371 12.86343)
 bangalore|anekal taluk|dommasanddra|33760|B HOSAHALLI|Anganwadi|co-ed|kannada|Handenahalli post,sarjapura hobli,anekal taluk,bangalore|B.Hosahalli|562125|Opposite veerabhadra swamy temple|White colour building|342,342A,342F,342R,G3|Blue colour door|POINT(77.76346 12.84748)
 bangalore|anekal taluk|kasaba|33942|A D COLONY|Anganwadi|co-ed|kannada|Hosur Bagilu Road, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|A.D.Colony|562106|Near New Mysore Bank|Green Colour Building||Green Colour Door|POINT(77.69597 12.71145)
 bangalore|bangalore south(banashankari)|konnana kunte|33798|JARAGANAHALLI|Anganwadi|co-ed|kannada|Kanakapura Main Road|Jaraganahalli|560078|Inside Compound G.K.M.P.S Jaraganahalli|infront Play Ground|211, 212, 213, 214, 215||POINT(77.57325 12.90012)
 bangalore|bangalore south(banashankari)|uttrahalli|31121|SHREENIVASA  COLONY|Anganwadi|co-ed|kannada|Srinivasa Colony, Subramanyapura Post, Karehalli|Srinivasa Colony|560061|Near Mountanest Apartment|No Compound Wall|45 D|White Colour Building|POINT(77.53538 12.91436)
 bangalore|bangalore state|gavipura guttahalli|30658|MANJUNATHA COLONY|Anganwadi|co-ed|kannada|Anganwadi School Road, BSK 3rd Stage|Manjunath Colony|560085|Behind Om Shakthi Temple|Pink Colour Building & Pink Colour Comound Wall|45||POINT(77.56061 12.93067)
 bangalore|bangalore state|gavipura guttahalli|30697|MANJUNTHA COLONY 1|Anganwadi|co-ed|kannada|Anganwadi School Road, BSK 3rd Stage|Manjunath Colony|560085|Near Om Shakti Temple|Pink Colour Building & Pink Colour Comound Wall|45||POINT(77.56061 12.93067)
 bangalore|bangalore state|gavipura guttahalli|30681|BHOVI COLONY  1|Anganwadi|co-ed|kannada|1st Floor, 3rd Maink, 3rd Cross, Bhovi Colony|Thyagarajanagar|560028|Near Shanimahatma Temple|Green Colour Building & Green Colour Compound Wall|31 E, 210 P||POINT(77.56665 12.93183)
 bangalore|bangalore state|gavipura guttahalli|31070|HARIJANA SEVA SANGA|Anganwadi|co-ed|kannada|Coporation Building, Gavi Gangadhareshwara Circle|Gavipura Guttahalli|560019|Opposite Gavi Ganghadhara Swamy Temple||35||POINT(77.56227 12.94819)
 bangalore|bangalore state|gavipura guttahalli|30517|R K MATA|Anganwadi|co-ed|kannada|Coporation Building, Gavi Gangadhareshwara Circle|Gavipura Guttahalli|560019|Opposite Gavi Ganghadhara Swamy Temple||35||POINT(77.56242 12.94848)
 bangalore|bangalore state|gavipura guttahalli|31107|DHOBIGHAT 1|Anganwadi|co-ed|kannada|8th Main Road, Bhuvaneshwari Colony|Dhobhighat|560019|Near Jinke Park||49||POINT(77.55538 12.94997)
 bangalore|bangalore state|gavipura guttahalli|31084|DHOBI GHAT 2|Anganwadi|co-ed|kannada|1st Floor, 2nd Main Road, Bhuvaneshwari Colony|Dhobhighat|560019|Near Jinke Park||49||POINT(77.55538 12.94997)
 bangalore|anekal taluk|kasaba|33944|SHANESHVARA DEVASTHANA|Anganwadi|co-ed|kannada|Lakshmamma Badavane, Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Lakshmamma Layout|562106|Near Shaneshwara Temple|Yellow Colour Building|361C, 351C|Blue Colour Gate|POINT(77.6954 12.71684)
 bangalore|anekal taluk|hebbagodi|33963|CHINTHALAMADIVALA|Anganwadi|co-ed|kannada|Huskur Post,Anekal Taluk|Chintala Madiwala|560099|Near Chintala Madiwala Bus Stop|No Compound,No Play Ground|349E|White Colour Building|POINT(77.71192 12.85414)
 bangalore|anekal taluk|sarjapura|34011|KOTEBEEDI|Anganwadi|co-ed|kannada|36th Cross, Sarjapura Post, Sarjapura Hobli, Anekal Taluk|Sarjapura|562125|Near Sarjapura Bus Stop|Gown Style|342 A, 342 B, 328 H, 328 H, G 10|Light Pink Building|POINT(77.78509 12.85873)
 bangalore|anekal taluk|sarjapura|34012|BILLAPURA|Anganwadi|co-ed|kannada|Sarjapura Post, Sarjapura Hobli, Anekal Taluk|Billapura|562125|Near Billapura Bus Stop|Cream Colour Compound|600, 601, 328 H, 399 A|Cream Colour Building|POINT(77.78614 12.83748)
 bangalore|anekal taluk|kasaba|34139|VINAYAK NAGAR|Anganwadi|co-ed|kannada|Anekal Post, Anekal Town, Anekal Taluk, Bangalore|Vinayaka Nagar|562106|Near Ashwath Katte|Yellow Colour Building||Blue Colour Door|POINT(77.69764 12.71231)
 bangalore|bangalore central|netravathi|29611|RAJGOPAL GARDEN|Anganwadi|co-ed|kannada|Rajagopal Garden, 1st Cross, Masjid Lane, Lalasipalyam Post, Bangalore|Kalasipalya|560002|Near Kaka Masjid (Meena)|Yellow Colour Building|43, 45, 49, 50, 15, 31, 31E|1st Floor Anganwadi Kendra|POINT(77.57867 12.95725)
 bangalore|bangalore central|netravathi|29618|SHAMBO PALYA|Anganwadi|co-ed|kannada|Basappa Circle, Shambupalya, Kalasipalyam Post, Bangalore|Kalasipalya|560002|Building Inside Karimariyamma Temple|Blue Colour Building|43, 45, 49, 50, 52, 31, 31 E|Pink Colour Gate|POINT(77.57791 12.95654)
 bangalore|bangalore central|netravathi|29623|PARVATHI PURAM|Anganwadi|co-ed|kannada|# 78, 1st Main Road, V.V.Puram Post, Bangalore|Parvathipura|560004|Beside Maramma Templw|White Colour Building|50, 15 E, 31, 31 E, 210, 52|Yellow Colour Door|POINT(77.57574 12.95425)
 bangalore|bangalore central|netravathi|29629|HAMEEDKHAN GARDEN|Anganwadi|co-ed|kannada|M.Tank Bund Road, Hameedkhan Garden, Kalasipalyam Post, Bangalore|Kalasipalya|560002|Near Husmania Masjid|Cream Colour Building|43, 45, 49, 50, 52, 31, 31 E|Green Colour Door|POINT(77.57935 12.95709)
 bangalore|bangalore central|netravathi|30229|N.S.GARDEN|Anganwadi|co-ed|kannada|J.C.Road, Bangalore|N.S.Garden|560002|Near Mariyamma Temple|White Colour Building||Blue Colour Door & Sheet Building|POINT(77.58456 12.96038)
 bangalore|bangalore central|netravathi|30241|RAMANNA GARDEN|Anganwadi|co-ed|kannada|# 278, Lalbagh Road, Bangalore|Ramannagarden|560027|Infront Kaliyamma temple & Near Mariyamma Temple|Yellow Colour Building||Blue Colour Door|POINT(77.58553 12.96011)
 bangalore|bangalore central|netravathi|30256|VINOBHANAGER|Anganwadi|co-ed|kannada|2nd Cross, H.Siddaiah Road, Gurappa Garden, Bangalore|Vinobha Nagar|560002|Beside Maramma Temple|Yellow Colour Building|12 B, 360, 366, 342|Blue Colour Door|POINT(77.58391 12.95702)
 bangalore|bangalore central|netravathi|30275|RAMANNA GARDEN II|Anganwadi|co-ed|kannada|# 24, New Mission Road, Lalbagh Road, Bangalore|Ramannagarden|560027|Beside Nirmala Bangalore & Beside Maramma Temple|Yellow Colour Building||Blue Colour Door|POINT(77.58562 12.96081)
 bangalore|bangalore central|netravathi|30299|APPAJAPPA GARDEN|Anganwadi|co-ed|kannada|M.Tank Bund Road, Appajappagarden, Kalasipalyam Post, Bangalore|Kalasipalyam|560002|Opp Lukes Church & Near Dergamma Temple (Dandupalya)|Yellow Colour Building|43, 45, 49, 50, 52, 31, 31 E|Brown Colour Door|POINT(77.57948 12.95645)
 bangalore|bangalore central|netravathi|30327|KUMBARGUNDI|Anganwadi|co-ed|kannada|# 4, Kumbargundi Main Road, Bangalore|Kumbargundi Layout|560002|Near SJP Police Station|Yellow Colour Building & Blue Colour Gate|43, 45, 49, 50, 52, 31, 31 E, 210|1st Floor Anganwadi Kendra|POINT(77.58238 12.96123)
 bangalore|bangalore central|netravathi|30338|Y.M.SHALEY|Anganwadi|co-ed|kannada|2nd A Cross, Bangalore|J.C.Road|560002|Near Ganesh Temple|Green Colour Building|342, 360, 366|Brown Colour Door|POINT(77.58322 12.95843)
 bangalore|bangalore central|netaji 2nd circle|30342|WAMIKINAGAR 1ST CROSS|Anganwadi|co-ed|kannada|2nd Main Road,4th Cross,Mysore Road,||560026|Behind Mysore Road Tolgate Bus Stop|Inside Samudaya Bhavan|222225234||POINT(77.55377 12.95697)
 bangalore|bangalore central|netravathi|30353|DODDAMAVALLI|Anganwadi|co-ed|kannada|Lalbagh Fort Road, 4th Cross, V.V.Puram Post, Bangalore|Doddamavalli||Compound Inside GUHPS & GKLPS Doddamavalli|Pink Colour Building & White Colour Door|342, 360, 366|Yellow Colour Compound & Brown Colour Gate|POINT(77.58255 12.95506)
 bangalore|bangalore central|netravathi|30360|BANDIMODE|Anganwadi|co-ed|kannada|Avenue Road, 2nd Cross, Bangalore|Bandimodu|560002|Compound Inside Hazarath Maniskha Darga|Yellow & Blue Colour Building & Blue Colour Door||Sheet Building|POINT(77.57711 12.96667)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30379|AVALAHALLI HOSABADAVANE|Independent  Balwadi|co-ed|kannada|No 3, 4th 'D' Cross, Mysore Road, Bangalore|Avalahalli New Extension|560026|Near St.Philomena Public School|Pink Colour Building & Brown Colour Door|58, 222, 223, 224, 225|1st Floor Anganwadi Kendra|POINT(77.54282 12.94558)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30384|ARFATH NAGAR 2|Anganwadi|co-ed|kannada|7th C Main Road,, Arfath Nagar, Bangalore|Shamanna Nagar|560026|Near Santosh Tent|White And Yellow Colour Building|222, 223, 224, 225, 226, 227|Blue Colour Shutte Door And Opposite Water Tank|POINT(77.54398 12.96272)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30385|BAPUJI NAGR  17TH CROSS 5TH MAIN|Independent  Balwadi|co-ed|kannada|#105, 5th Main Road, Bangalore|Bapujinagar|560026|Near Krishna Hospital|Pink Colour Building And 3rd Floor Building|222, 223, 224, 225, 226, 227|Brown Colour Door|POINT(77.54091 12.95764)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30390|SHAMMANNA GARDEN 5TH CROSS|Independent  Balwadi|co-ed|kannada|1st Main Road, 2nd Cross, Mysore Road, Bangalore|Shamanna Garden|560026|Compound Navagraha Temple And Arali Mara|White Colour Building And Brown Colour Door|222, 223, 224, 225, 226, 227|Sheet Building And Blue Colour Compound And Black Colour Gate|POINT(77.5437 12.95963)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30395|NEW TIMBERYARD  LAYOUT|Anganwadi|co-ed|kannada|M.T.C.Quarters, 2nd Main road, 1st Cross, Mysore Road, Bangalore|New Timberyard Layout|560026|Near KSRTC Bus Stand (Mysore Road) Satellite|Yellow Colour Building|58, 222, 223, 224, 225|Yellow Colour Door|POINT(77.54543 12.95162)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30414|ARUNDATHI NAGAR|Anganwadi|co-ed|kannada|13th Cross, Arundathi Nagar, Bangalore|Chandra Layout|560072|Compound Inside GKMPS Arundathi Nagar|Pink Colour Building & Red Colour Door|61 A, 61 G|Infront Play Ground|POINT(77.52446 12.95751)
 bangalore|bangalore central|netaji 2nd circle|30417|AYYAPPA SEVA SANGA 2|Independent  Balwadi|co-ed|kannada|70/10,13th B Cross, Padarayanapura|Padarayanapura|560026|Near Goripalya Bus Stop|White Colour Building|T4,155,156,55|3rd Floor|POINT(77.54967 12.96537)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30425|CHOLUR PALYA 1|Independent  Balwadi|co-ed|kannada|#10, 3rd Cross, Bangalore|Cholur Play|560026|Near Ganapathi Swamy Temple|Brown Colour Building|61, 63, 86, 240, 241, 242|Brown Colour Shutter Door|POINT(77.55036 12.97153)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30433|PANTHAR PALYA-I|Anganwadi|co-ed|kannada|Mysore Road, Nayandahalli Post, Bangalore|Panthar Palya|560039|Building Inside Balamuri Ganapathi Temple & Opp Holy Child School|Tails Building & Red Colour Door|222, 223, 224, 225|Temple Building|POINT(77.52648 12.9446)
 bangalore|bangalore central|netaji 2nd circle|30437|V.S. GARDEN--2|Anganwadi|co-ed|kannada|20th Main Road,Bangalore|V.V.S Garden|560026|Near Gori Palya Bus stop|Inside Samudaya Bhavan|T4,|Cream Colour Building|POINT(77.55365 12.96806)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30439|CHOLUR PALYA 4|Independent  Balwadi|co-ed|kannada|#7, 13 Cross, Magadi Main Road, Bangalore|Cholur Play|560023|Near Kari Mariyamma Temple|Blue Colour Building And Yellow Colour Door|240, 63, 61, 242, 241, 86|Blue Colour Compound And White Colour Gate|POINT(77.54837 12.96911)
 bangalore|bangalore central|netaji 2nd circle|30446|V.S. GARDEN- 1|Anganwadi|co-ed|kannada|10th Cross||560026||Inside  Samudaya  Bhavan|||POINT(77.55415 12.96657)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30467|NAYANDANA HALLI-I|Anganwadi|co-ed|kannada|Mysore Road, Nayandahalli Post, Bangalore|Nayandahalli|560039|Behind Vinayaka Swamy Templw|Green Colour Building & Blue Colour Door|222, 223, 224, 225|Sheet Building|POINT(77.52203 12.94437)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30533|MARUTHINAGARA|Anganwadi|co-ed|kannada|2nd Main Road, 8th Cross, K.V.K. Layout, Mysore Road, Bangalore|Maruthi Nagar|560026|Compound Inside Shamudaya Bhavan Building|Light Orange Colour Building And Yellow Colour Door|222, 223, 224, 225, 226, 227|Light Orange Colour Compound And Black Colour Gate|POINT(77.53812 12.95418)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30620|BAPUJINAGAR-II|Anganwadi|co-ed|kannada|2nd Main Road, 5th Crossw, Mysore Road, Bangalore|Bapujinagar|560026|Compound Inside B.B.M.P. Office And Near Siddarth School|Light Orange Colour Building And Infront Play Ground|222, 223, 224, 225, 226, 227|Infront Function Stage|POINT(77.54064 12.95489)
 bangalore|bangalore central|netaji 2nd circle|30623|NANJAMB AGRAHARA 18|Anganwadi|co-ed|kannada|2nd Main Road,1st Cross||560026|Near Vittala Nagar Bus Stop|White Colour Building|49,60,60E,60F,77B|Muneshwara Bhajana Mandir (Temple)|POINT(77.55832 12.9543)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30627|ANANTH NAGAR|Anganwadi|co-ed|kannada|1st Main Road, 8th Cross, Anantha Nagar, Bangalore|Bapuji Nagar|560026|Beside G.S. School|White Colour Buldung And Brown Colour Door|222, 223, 224, 225, 226, 227|Sheet Building|POINT(77.54146 12.95545)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30635|VENKATESHWARANAGARA|Anganwadi|co-ed|kannada|Mysore Road, Bangalore|Venkateshwara Nagar|560026|Opp Deepanjali Nagar Bus Stop & Near KVK (Kavika)|Green Colour Building|222, 223, 224, 225|Brown Colour Door|POINT(77.53752 12.95089)
 bangalore|bangalore central|sir m vishweshwariah 1st circle|30650|BAPUJINAGARA I|Anganwadi|co-ed|kannada|2nd Main Road, 5th Cross, Mysore Road, Bangalore|Bapujinagar|560026|Compound Inside B.B.M.P. Office And Near Siddarth School|Light Orange Colour Building|222, 223, 224, 225, 226, 227|Yellow Colour Door|POINT(77.54049 12.9547)
